,exchange_token,trading_symbol,company_name,close_price,expiry,strike,tick_size,lot_size,instrument_name,option_type,segment,exchange,fin_instrm_pdct_tp_cd,asset_code
236,23332,75MH44-SG,SDL MH 7.5% 2044,0.0,,0.0,0.01,100,SG,,SG,NSE,,
237,759453,VIKRAMSOLR-EQ,VIKRAM SOLAR LIMITED,341.9,,0.0,0.05,1,EQ,,EQ,NSE,,
238,1145,GIPCL-EQ,GUJ IND POW CO. LTD,175.1,,0.0,0.01,1,EQ,,EQ,NSE,,
239,29281,703GJ35-SG,SDL GJ 7.03% 2035,0.0,,0.0,0.01,100,SG,,SG,NSE,,
240,16244,738AP35-SG,SDL AP 7.38% 2035,0.0,,0.0,0.01,100,SG,,SG,NSE,,
241,117,OMFURN-SM,OMFURN INDIA LIMITED,0.0,,0.0,0.05,1200,SM,,SM,NSE,,
242,5333,699GA31B-SG,SDL GA 6.99% 2031,0.0,,0.0,0.01,100,SG,,SG,NSE,,
243,18861,971SCL28C-BU,SEC RE NCD 9.25% SR VIII,0.0,,0.0,0.01,1,BU,,BU,NSE,,
244,7508,ZENTEC-EQ,ZEN TECHNOLOGIES LIMITED,1349.7,,0.0,0.1,1,EQ,,EQ,NSE,,
245,11343,AFFLE-EQ,AFFLE 3I LIMITED,1946.7,,0.0,0.1,1,EQ,,EQ,NSE,,
246,25503,INDOUS-EQ,INDO US BIOTECH LTD,125.22,,0.0,0.01,1,EQ,,EQ,NSE,,
247,20614,847TPL26-N1,TPL 8.47% 2026 SR O,0.0,,0.0,0.01,1,N1,,N1,NSE,,
248,757409,SACHEEROME-SM,SACHEEROME LIMITED,208.0,,0.0,0.05,1200,SM,,SM,NSE,,
249,22183,664TS50-SG,SDL TS 6.64% 2050,0.0,,0.0,0.01,100,SG,,SG,NSE,,
250,15330,QGOLDHALF-EQ,QUANTUM GOLD FUND,105.42,,0.0,0.01,1,EQ,,EQ,NSE,,
251,758444,SAWALIYA-SM,SAWALIYA FOOD PRODUCTS L,217.5,,0.0,0.05,1200,SM,,SM,NSE,,
252,30472,AONELIQUID-EQ,AONEAMC - AONELIQUID,1029.99,,0.0,0.01,1,EQ,,EQ,NSE,,
253,9354,TAJGVK-EQ,TAJ GVK HOTELS & RESORTS,414.95,,0.0,0.05,1,EQ,,EQ,NSE,,
254,22985,74MZ39-SG,SDL MZ 7.4% 2039,0.0,,0.0,0.01,100,SG,,SG,NSE,,
255,498,903SFL28-YI,SEC RED NCD 9.03% SR. II,0.0,,0.0,0.01,1,YI,,YI,NSE,,
256,29535,805PHFL30-N0,PHFL 8.05% 30 SR LXVIII,0.0,,0.0,0.01,1,N0,,N0,NSE,,
257,16638,726HP29-SG,SDL HP 7.26% 2029,0.0,,0.0,0.01,100,SG,,SG,NSE,,
258,23799,GODIGIT-EQ,GO DIGIT GENERAL INS LTD,359.05,,0.0,0.05,1,EQ,,EQ,NSE,,
259,758703,ARFIN-BE,ARFIN INDIA LIMITED,50.29,,0.0,0.01,1,BE,,BE,NSE,,
260,5108,KPIGREEN-EQ,KPI GREEN ENERGY LIMITED,459.75,,0.0,0.05,1,EQ,,EQ,NSE,,
261,10203,793AP33-SG,SDL AP 7.93% 2033,0.0,,0.0,0.01,100,SG,,SG,NSE,,
262,8450,H1861D46RD-MF,HDFCAMC - H1861D46RD,0.0,,0.0,0.01,1,MF,,MF,NSE,,
263,5151,875PCHFL26-N8,SEC RE NCD 8.75% SR.IV,0.0,,0.0,0.01,1,N8,,N8,NSE,,
264,17257,742KL43-SG,SDL KL 7.42% 2043,0.0,,0.0,0.01,100,SG,,SG,NSE,,
265,10960,75HP36-SG,SDL HP 7.5% 2036,0.0,,0.0,0.01,100,SG,,SG,NSE,,
266,17685,GPTINFRA-EQ,GPT INFRAPROJECTS LTD,105.95,,0.0,0.01,1,EQ,,EQ,NSE,,
267,758143,712SHFL30-N0,SHFL 7.12% 2030 SR 353,0.0,,0.0,0.01,1,N0,,N0,NSE,,
268,18131,YASHO-EQ,YASHO INDUSTRIES LIMITED,1609.7,,0.0,0.1,1,EQ,,EQ,NSE,,
269,21827,766WB43-SG,SDL WB 7.66% 2043,0.0,,0.0,0.01,100,SG,,SG,NSE,,
270,21032,726GJ29-SG,SDL GJ 7.26% 2029,0.0,,0.0,0.01,100,SG,,SG,NSE,,
271,11543,COFORGE-EQ,COFORGE LIMITED,1761.5,,0.0,0.1,1,EQ,,EQ,NSE,,
272,758292,725SIHF28-N0,SIHF 7.25% 2028 SR 30,0.0,,0.0,0.01,1,N0,,N0,NSE,,
273,23343,747CG32-SG,SDL CG 7.47% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
274,18327,744GA33-SG,SDL GA 7.44% 2033,0.0,,0.0,0.01,100,SG,,SG,NSE,,
275,25818,PRANIK-SM,PRANIK LOGISTICS LIMITED,76.0,,0.0,0.05,1600,SM,,SM,NSE,,
276,12456,CAGL25A-N4,SEC RE NCD SR. IV,1310.0,,0.0,0.01,1,N4,,N4,NSE,,
277,1174,GNFC-EQ,GUJ NAR VAL FER & CHEM L,501.35,,0.0,0.05,1,EQ,,EQ,NSE,,
278,22168,688UK30-SG,SDL UK 6.88% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
279,22656,SIGNPOST-EQ,SIGNPOST INDIA LIMITED,244.0,,0.0,0.05,1,EQ,,EQ,NSE,,
280,17875,GODREJPROP-EQ,GODREJ PROPERTIES LTD,2205.3,,0.0,0.1,1,EQ,,EQ,NSE,,
281,13770,755TS30-SG,SDL TS 7.55% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
282,22298,642PN30-SG,SDL PN 6.42% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
283,23540,742MH34-SG,SDL MH 7.42% 2034,0.0,,0.0,0.01,100,SG,,SG,NSE,,
284,22266,64KA31-SG,SDL KA 6.4% 2031,0.0,,0.0,0.01,100,SG,,SG,NSE,,
285,11751,732IRFC25-NI,TAX FREE  7.32% SR. 102 A,1003.5,,0.0,0.01,1,NI,,NI,NSE,,
286,3626,HEALTHIETF-EQ,ICICIPRAMC - ICICIPHARM,150.78,,0.0,0.01,1,EQ,,EQ,NSE,,
287,13689,AERONEU-EQ,AEROFLEX NEU LIMITED,75.69,,0.0,0.01,1,EQ,,EQ,NSE,,
288,15209,PPAP-EQ,PPAP AUTOMOTIVE LIMITED,268.33,,0.0,0.01,1,EQ,,EQ,NSE,,
289,18142,EMMBI-EQ,EMMBI INDUSTRIES LIMITED,100.9,,0.0,0.01,1,EQ,,EQ,NSE,,
290,13307,IEL-BE,INDIABULLS ENT LTD,19.69,,0.0,0.01,1,BE,,BE,NSE,,
291,2657,725WB41-SG,SDL WB 7.25% 2041,0.0,,0.0,0.01,100,SG,,SG,NSE,,
292,756139,9IIFL26-NV,IIFL 9% TR I SR I,0.0,,0.0,0.01,1,NV,,NV,NSE,,
293,5662,BEWLTD-SM,BEW ENGINEERING LIMITED,129.2,,0.0,0.05,500,SM,,SM,NSE,,
294,14049,10IFSL26-N7,SEC RE NCD 10% SR.IV,0.0,,0.0,0.01,1,N7,,N7,NSE,,
295,312,TIINDIA-EQ,TUBE INVEST OF INDIA LTD,3179.0,,0.0,0.1,1,EQ,,EQ,NSE,,
296,5469,697GA31-SG,SDL GA 6.97% 2031,0.0,,0.0,0.01,100,SG,,SG,NSE,,
297,22450,646RJ30A-SG,SDL RJ 6.46% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
298,31017,THOMASCOTT-EQ,THOMAS SCOTT (INDIA) LTD,305.05,,0.0,0.05,1,EQ,,EQ,NSE,,
299,14912,KPRMILL-EQ,KPR MILL LTD.,1045.5,,0.0,0.1,1,EQ,,EQ,NSE,,
300,22212,717PN30-SG,SDL PN 7.17% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
301,11630,NTPC-EQ,NTPC LTD,341.5,,0.0,0.05,1,EQ,,EQ,NSE,,
302,22016,750MZ30-SG,SDL MZ 7.50% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
303,757,CRISIL-EQ,CRISIL LTD,4731.5,,0.0,0.1,1,EQ,,EQ,NSE,,
304,11769,783PN42-SG,SDL PN 7.83% 2042,0.0,,0.0,0.01,100,SG,,SG,NSE,,
305,27704,364D111225-TB,GOI TBILL 364D-11/12/25,98.78,,0.0,0.01,100,TB,,TB,NSE,,
306,27001,706UK30A-SG,SDL UK 7.06% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
307,30423,704RJ32-SG,SDL RJ 7.04% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
308,28235,712RJ39-SG,SDL RJ 7.12% 2039,0.0,,0.0,0.01,100,SG,,SG,NSE,,
309,14922,PURVA-EQ,PURAVANKARA LIMITED,267.3,,0.0,0.05,1,EQ,,EQ,NSE,,
310,8681,717TN30-SG,SDL TN 7.17% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
311,22333,660AP40-SG,SDL AP 6.60% 2040,0.0,,0.0,0.01,100,SG,,SG,NSE,,
312,25477,714MP43-SG,SDL MP 7.14% 2043,0.0,,0.0,0.01,100,SG,,SG,NSE,,
313,756921,686NHPCL39-N0,NHPC 6.86% 2039 SR  I,0.0,,0.0,0.01,1,N0,,N0,NSE,,
314,22192,672TS26-SG,SDL TS 6.72% 2026,0.0,,0.0,0.01,100,SG,,SG,NSE,,
315,19552,761AP43-SG,SDL AP 7.61% 2043,0.0,,0.0,0.01,100,SG,,SG,NSE,,
316,5045,724TS51-SG,SDL TS 7.24% 2051,0.0,,0.0,0.01,100,SG,,SG,NSE,,
317,7674,IIFLHF29-NE,SEC RE NCD 0% SR.VIII,1220.45,,0.0,0.01,1,NE,,NE,NSE,,
318,756812,665GJ37-SG,SDL GJ 6.65% 2037,0.0,,0.0,0.01,100,SG,,SG,NSE,,
319,8136,724RJ32A-SG,SDL RJ 7.24% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
320,7318,707TN38-SG,SDL TN 7.07% 2038,0.0,,0.0,0.01,100,SG,,SG,NSE,,
321,759379,91D150126-TB,GOI TBILL 91D-15/01/26,0.0,,0.0,0.01,100,TB,,TB,NSE,,
322,18419,RISHABH-BE,RISHABH INSTRUMENTS LTD,385.65,,0.0,0.05,1,BE,,BE,NSE,,
323,757885,ANTHEM-EQ,ANTHEM BIOSCIENCES LTD,772.05,,0.0,0.05,1,EQ,,EQ,NSE,,
324,31967,863NHB34-N3,BOND 8.76%PA TF TR-I S 3A,0.0,,0.0,0.01,1,N3,,N3,NSE,,
325,14992,CCCL-EQ,CONS. CONST. CONSORT LTD,23.98,,0.0,0.01,1,EQ,,EQ,NSE,,
326,21877,774BR39-SG,SDL BR 7.74% 2039,0.0,,0.0,0.01,100,SG,,SG,NSE,,
327,6994,BSOFT-EQ,BIRLASOFT LIMITED,344.65,,0.0,0.05,1,EQ,,EQ,NSE,,
328,14373,774AP32-SG,SDL AP 7.74% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
329,13595,HGM-BE,HANDSON GBL MNGMNT LTD,71.89,,0.0,0.01,1,BE,,BE,NSE,,
330,30108,ABFRL-EQ,ADITYA BIRLA FASHION & RT,83.69,,0.0,0.01,1,EQ,,EQ,NSE,,
331,4306,SHRIRAMFIN-EQ,SHRIRAM FINANCE LIMITED,672.5,,0.0,0.05,1,EQ,,EQ,NSE,,
332,11748,725IRFC35-NH,TAX FREE  7.25% SR. 104,0.0,,0.0,0.01,1,NH,,NH,NSE,,
333,24648,729RJ34-SG,SDL RJ 7.29% 2034,0.0,,0.0,0.01,100,SG,,SG,NSE,,
334,20774,705AS30-SG,SDL AS 7.05% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
335,19401,BOROLTD-EQ,BOROSIL LIMITED,342.45,,0.0,0.05,1,EQ,,EQ,NSE,,
336,4911,MADRASFERT-EQ,MADRAS FERTILISERS LTD,82.44,,0.0,0.01,1,EQ,,EQ,NSE,,
337,29567,714CG33-SG,SDL CG 7.14% 2033,0.0,,0.0,0.01,100,SG,,SG,NSE,,
338,18209,749GA33-SG,SDL GA 7.49% 2033,0.0,,0.0,0.01,100,SG,,SG,NSE,,
339,14645,773MH34-SG,SDL MH 7.73% 2034,0.0,,0.0,0.01,100,SG,,SG,NSE,,
340,11562,HDFC1359RD-MF,HDFCAMC - HDFC1359RD,0.0,,0.0,0.01,1,MF,,MF,NSE,,
341,18532,748UK33-SG,SDL UK 7.48% 2033,0.0,,0.0,0.01,100,SG,,SG,NSE,,
342,759381,MONEYBOXX-EQ,MONEYBOXX FINANCE LIMITED,171.77,,0.0,0.01,1,EQ,,EQ,NSE,,
343,6164,BHAGCHEM-EQ,BHAGIRADHA CHEM & INDS L,241.75,,0.0,0.05,1,EQ,,EQ,NSE,,
344,25923,OBSCP-SM,OBSC PERFECTION LIMITED,289.9,,0.0,0.05,1200,SM,,SM,NSE,,
345,7229,HCLTECH-EQ,HCL TECHNOLOGIES LTD,1515.0,,0.0,0.1,1,EQ,,EQ,NSE,,
346,23757,742AP45-SG,SDL AP 7.42% 2045,0.0,,0.0,0.01,100,SG,,SG,NSE,,
347,23864,AWFIS-EQ,AWFIS SPACE SOLUTIONS LTD,569.65,,0.0,0.05,1,EQ,,EQ,NSE,,
348,5881,685AS31A-SG,SDL AS 6.85% 2031,0.0,,0.0,0.01,100,SG,,SG,NSE,,
349,13482,916SCL25-ZW,SEC RE NCD 9.16% SR.V,0.0,,0.0,0.01,1,ZW,,ZW,NSE,,
350,23012,860CIFC29-NQ,CHOLA 8.60% 2029 SR 637,0.0,,0.0,0.01,1,NQ,,NQ,NSE,,
351,18536,746MP39-SG,SDL MP 7.46% 2039,0.0,,0.0,0.01,100,SG,,SG,NSE,,
352,13414,RSYSTEMS-EQ,R SYS INTERNATIONAL LTD,417.65,,0.0,0.05,1,EQ,,EQ,NSE,,
353,10851,767KL34-SG,SDL KL 7.67% 2034,0.0,,0.0,0.01,100,SG,,SG,NSE,,
354,20183,772AP38-SG,SDL AP 7.72% 2038,0.0,,0.0,0.01,100,SG,,SG,NSE,,
355,19020,JSWINFRA-EQ,JSW INFRASTRUCTURE LTD,308.95,,0.0,0.05,1,EQ,,EQ,NSE,,
356,28900,888SCL26X-N1,SCL 8.88% 2026 SR II,0.0,,0.0,0.01,1,N1,,N1,NSE,,
357,7139,759GS2026-GS,GOI LOAN 7.59% 2026,0.0,,0.0,0.01,1,GS,,GS,NSE,,
358,1655,669TS40-SG,SDL TS 6.69% 2040,0.0,,0.0,0.01,100,SG,,SG,NSE,,
359,15016,758AS33-SG,SDL AS 7.58% 2033,0.0,,0.0,0.01,100,SG,,SG,NSE,,
360,3456,TATAMOTORS-EQ,TATA MOTORS LIMITED,396.8,,0.0,0.05,1,EQ,,EQ,NSE,,
361,2912,RIIL-EQ,RELIANCE INDUSTRIAL INFRA,909.7,,0.0,0.05,1,EQ,,EQ,NSE,,
362,14638,772HR32-SG,SDL HR 7.72% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
363,30047,905CIFL32-N0,CIFL 9.05% 2032 SD75,0.0,,0.0,0.01,1,N0,,N0,NSE,,
364,468,708KA34-SG,SDL KA 7.08% 2034,0.0,,0.0,0.01,100,SG,,SG,NSE,,
365,17999,UNITEDTEA-EQ,UNITED NILGIRI TEA LTD,468.2,,0.0,0.05,1,EQ,,EQ,NSE,,
366,19966,858HUDCO29-NC,8.58% TAX FREETRII SR2A,0.0,,0.0,0.01,1,NC,,NC,NSE,,
367,22225,714KA29A-SG,SDL KA 7.14% 2029,0.0,,0.0,0.01,100,SG,,SG,NSE,,
368,3266,689TS51-SG,SDL TS 6.89% 2051,0.0,,0.0,0.01,100,SG,,SG,NSE,,
369,3045,SBIN-EQ,STATE BANK OF INDIA,886.95,,0.0,0.05,1,EQ,,EQ,NSE,,
370,25171,TOP10ADD-EQ,DSPAMC - TOP10ADD,97.43,,0.0,0.01,1,EQ,,EQ,NSE,,
371,9458,SONUINFRA-SM,SONU INFRATECH LIMITED,96.85,,0.0,0.05,1500,SM,,SM,NSE,,
372,759349,724TFSIL27-N0,TFSIL 7.24% 2027 SR S54,0.0,,0.0,0.01,1,N0,,N0,NSE,,
373,24730,RUBFILA-EQ,RUBFILA INTERNATIONAL LTD,80.17,,0.0,0.01,1,EQ,,EQ,NSE,,
374,1338,SDBL-EQ,SOM DIST & BREW LTD,127.7,,0.0,0.01,1,EQ,,EQ,NSE,,
375,20546,715GA30-SG,SDL GA 7.15% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
376,16927,JOCIL-EQ,JOCIL LIMITED,148.2,,0.0,0.01,1,EQ,,EQ,NSE,,
377,22917,865CIFC865-NP,CHOLA 8.65% 2029 SR 636,0.0,,0.0,0.01,1,NP,,NP,NSE,,
378,14766,V2RETAIL-EQ,V2 RETAIL LIMITED,2282.6,,0.0,0.1,1,EQ,,EQ,NSE,,
379,15119,EDELWEISS-EQ,EDELWEISS FIN SERV LTD,108.03,,0.0,0.01,1,EQ,,EQ,NSE,,
380,758150,MBEL-EQ,M AND B ENGINEERING LTD,430.9,,0.0,0.05,1,EQ,,EQ,NSE,,
381,21691,MAXPOSURE-SM,MAXPOSURE LIMITED,52.5,,0.0,0.05,1000,SM,,SM,NSE,,
382,24662,731TS50-SG,SDL TS 7.31% 2050,0.0,,0.0,0.01,100,SG,,SG,NSE,,
383,23363,MUTF27-NL,MFL REPO RATE LINK 2027,0.0,,0.0,0.01,1,NL,,NL,NSE,,
384,29993,727MP48-SG,SDL MP 7.27% 2048,0.0,,0.0,0.01,100,SG,,SG,NSE,,
385,13321,ORTEL-BZ,ORTEL COMMUNICATIONS LTD,1.78,,0.0,0.01,1,BZ,,BZ,NSE,,
386,13627,763HR33-SG,SDL HR 7.63% 2033,0.0,,0.0,0.01,100,SG,,SG,NSE,,
387,28205,711ML33-SG,SDL ML 7.11% 2033,0.0,,0.0,0.01,100,SG,,SG,NSE,,
388,17475,NV20IETF-EQ,ICICI PRUDENTIAL NV20 ETF,14.72,,0.0,0.01,1,EQ,,EQ,NSE,,
389,192,875NHAI29-N6,8.75% TAX FREE TR I S IIB,1158.99,,0.0,0.01,1,N6,,N6,NSE,,
390,21923,8MN30-SG,SDL MN 8% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
391,7871,723GA32-SG,SDL GA 7.23% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
392,759194,747AS45-SG,SDL AS 7.47% 2045,0.0,,0.0,0.01,100,SG,,SG,NSE,,
393,22566,BLSE-EQ,BLS E-SERVICES LIMITED,178.67,,0.0,0.01,1,EQ,,EQ,NSE,,
394,609,665ML30-SG,SDL ML 6.65% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
395,7855,723MN32-SG,SDL MN 7.23% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
396,4843,SNOWMAN-EQ,SNOWMAN LOGISTICS LTD.,51.19,,0.0,0.01,1,EQ,,EQ,NSE,,
397,759057,SAATVIKGL-EQ,SAATVIK GREEN ENERGY LTD,529.65,,0.0,0.05,1,EQ,,EQ,NSE,,
398,18485,CAGL27-NC,SEC RE NCD SR VI,0.0,,0.0,0.01,1,NC,,NC,NSE,,
399,11427,NDTV-EQ,NDTV LTD,94.64,,0.0,0.01,1,EQ,,EQ,NSE,,
400,8695,734MN32A-SG,SDL MN 7.34% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
401,6992,692AP41-SG,SDL AP 6.92% 2041,0.0,,0.0,0.01,100,SG,,SG,NSE,,
402,5142,CIGNITITEC-EQ,CIGNITI TECHNOLOGIES LTD,1673.5,,0.0,0.1,1,EQ,,EQ,NSE,,
403,17528,948SCL26I-AX,SEC RE NCD 9.48% SR V,0.0,,0.0,0.01,1,AX,,AX,NSE,,
404,758712,70TN31A-SG,SDL TN 7.0% 2031,0.0,,0.0,0.01,100,SG,,SG,NSE,,
405,24077,MID150CASE-EQ,ZERODHAAMC - MID150CASE,10.92,,0.0,0.01,1,EQ,,EQ,NSE,,
406,29467,79742SIC30-N0,SICCL 7.9742% 2030 112,0.0,,0.0,0.01,1,N0,,N0,NSE,,
407,11682,785BR32A-SG,SDL BR 7.85% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
408,21156,774RJ34-SG,SDL RJ 7.74% 2034,0.0,,0.0,0.01,100,SG,,SG,NSE,,
409,11149,SHRENIK-EQ,SHRENIK LIMITED,0.55,,0.0,0.01,1,EQ,,EQ,NSE,,
410,23544,748UP42-SG,SDL UP 7.48% 2042,0.0,,0.0,0.01,100,SG,,SG,NSE,,
411,9277,889SCL27-YT,SEC RE NCD 8.89% SR.VIII,930.2,,0.0,0.01,1,YT,,YT,NSE,,
412,12311,774KA37-SG,SDL KA 7.74% 2037,0.0,,0.0,0.01,100,SG,,SG,NSE,,
413,167,67GJ30-SG,SDL GJ 6.7% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
414,26127,Nifty Trans Logis,,26090.15,,0.0,0.0,0,,,INDICES,NSE,,
415,22218,714KA29-SG,SDL KA 7.14% 2029,0.0,,0.0,0.01,100,SG,,SG,NSE,,
416,28854,IHFL261224-N1,SEC RE NCD SR II,1026.45,,0.0,0.01,1,N1,,N1,NSE,,
417,14640,773AP32-SG,SDL AP 7.73% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
418,7152,684BR30-SG,SDL BR 6.84% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
419,8289,709GJ32-SG,SDL GJ 7.09% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
420,21858,763GJ34-SG,SDL GJ 7.63% 2034,0.0,,0.0,0.01,100,SG,,SG,NSE,,
421,24838,705GJ28-SG,SDL GJ 7.05% 2028,0.0,,0.0,0.01,100,SG,,SG,NSE,,
422,8570,713TN30-SG,SDL TN 7.13% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
423,756827,GROWWSLVR-EQ,GROWWAMC - GROWWSLVR,164.58,,0.0,0.01,1,EQ,,EQ,NSE,,
424,29639,810HLICL35-N0,HLICL 8.10% 2035 SR II,0.0,,0.0,0.01,1,N0,,N0,NSE,,
425,756807,642JK31-SG,SDL JK 6.42% 2031,0.0,,0.0,0.01,100,SG,,SG,NSE,,
426,4942,92SFIL28-ND,SERENCD9.20%SRVIICIII&IV,0.0,,0.0,0.01,1,ND,,ND,NSE,,
427,8686,731KL32-SG,SDL KL 7.31% 2032,0.0,,0.0,0.01,100,SG,,SG,NSE,,
428,30460,RAPIDFLEET-SM,RAPID FLEET MGT SERVICE L,207.0,,0.0,0.05,600,SM,,SM,NSE,,
429,30489,712EXIM30-N0,EXIM 7.12% 2030 SR AA03,0.0,,0.0,0.01,1,N0,,N0,NSE,,
430,3435,BBOX-EQ,BLACK BOX LIMITED,553.95,,0.0,0.05,1,EQ,,EQ,NSE,,
431,23871,737AS34-SG,SDL AS 7.37% 2034,0.0,,0.0,0.01,100,SG,,SG,NSE,,
432,13288,AFSL-EQ,ABANS FINANCIAL SRVCS LTD,201.06,,0.0,0.01,1,EQ,,EQ,NSE,,
433,759198,182D190326-TB,GOI TBILL 182D-19/03/26,0.0,,0.0,0.01,100,TB,,TB,NSE,,
434,5465,PARIN-ST,PARIN ENTERPRISES LIMITED,539.0,,0.0,0.05,500,ST,,ST,NSE,,
435,2135,705PN31-SG,SDL PN 7.05% 2031,0.0,,0.0,0.01,100,SG,,SG,NSE,,
436,21274,774KA36-SG,SDL KA 7.74% 2036,0.0,,0.0,0.01,100,SG,,SG,NSE,,
437,13694,INFOMEDIA-BE,INFOMEDIA PRESS LIMITED,0.0,,0.0,0.01,1,BE,,BE,NSE,,
438,22085,704UP30-SG,SDL UP 7.04% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
439,13991,771WB39-SG,SDL WB 7.71% 2039,0.0,,0.0,0.01,100,SG,,SG,NSE,,
440,24239,MEDIORG-SM,MEDICAMEN ORGANICS LTD,35.6,,0.0,0.05,2000,SM,,SM,NSE,,
441,24781,BSLNIFTY-EQ,ADITYBIRLA SL NIF ETF-GR,29.65,,0.0,0.01,1,EQ,,EQ,NSE,,
442,1826,KAMATHOTEL-EQ,KAMAT HOTELS (I) LTD,307.0,,0.0,0.05,1,EQ,,EQ,NSE,,
443,20852,ZEELEARN-EQ,ZEE LEARN LIMITED,8.43,,0.0,0.01,1,EQ,,EQ,NSE,,
444,4522,SIGIND-EQ,SIGNET INDUSTRIES LIMITED,59.7,,0.0,0.01,1,EQ,,EQ,NSE,,
445,27199,719HR37-SG,SDL HR 7.19% 2037,0.0,,0.0,0.01,100,SG,,SG,NSE,,
446,5415,692HR30-SG,SDL HR 6.92% 2030,0.0,,0.0,0.01,100,SG,,SG,NSE,,
447,30142,775PFCL26A-N0,PFCL 7.75% 2026 SR 248A,0.0,,0.0,0.01,1,N0,,N0,NSE,,
448,2947,888REC29-NF,BOND8.88% PA TF TR II S2B,0.0,,0.0,0.01,1,NF,,NF,NSE,,
449,21399,GANGESSECU-EQ,GANGES SECURITIES LIMITED,148.46,,0.0,0.01,1,EQ,,EQ,NSE,,
450,7858,733KA37-SG,SDL KA 7.33% 2037,0.0,,0.0,0.01,100,SG,,SG,NSE,,
451,321,705HR40-SG,SDL HR 7.05% 2040,0.0,,0.0,0.01,100,SG,,SG,NSE,,
452,19740,765RJ48-SG,SDL RJ 7.65% 2048,0.0,,0.0,0.01,100,SG,,SG,NSE,,
453,8703,736TS36-SG,SDL TS 7.36% 2036,0.0,,0.0,0.01,100,SG,,SG,NSE,,
454,16782,734MH31-SG,SDL MH 7.34% 2031,0.0,,0.0,0.01,100,SG,,SG,NSE,,
455,21578,COMSYN-EQ,COMMERCIAL SYN BAGS LTD,155.12,,0.0,0.01,1,EQ,,EQ,NSE,,
456,759196,746TS53-SG,SDL TS 7.46% 2053,0.0,,0.0,0.01,100,SG,,SG,NSE,,
457,17271,SENCO-EQ,SENCO GOLD LIMITED,317.35,,0.0,0.05,1,EQ,,EQ,NSE,,
458,5435,APTUS-EQ,APTUS VALUE HSG FIN I LTD,305.15,,0.0,0.05,1,EQ,,EQ,NSE,,
459,14822,775SK33-SG,SDL SK 7.75% 2033,0.0,,0.0,0.01,100,SG,,SG,NSE,,
460,30432,71NL35-SG,SDL NL 7.1% 2035,0.0,,0.0,0.01,100,SG,,SG,NSE,,
461,22515,806SDIL29-N0,SUMMIT DIG 8.06% 2029,0.0,,0.0,0.01,1,N0,,N0,NSE,,
462,16253,EBBETF0430-EQ,EDELAMC - EBBETF0430,1551.13,,0.0,0.01,1,EQ,,EQ,NSE,,
463,756925,PRIMO-EQ,PRIMO CHEMICALS LIMITED,23.79,,0.0,0.01,1,EQ,,EQ,NSE,,
464,759389,726MH41-SG,SDL MH 7.26% 2041,0.0,,0.0,0.01,100,SG,,SG,NSE,,
465,23553,AIIL-EQ,AUTHUM INVEST & INFRA LTD,3237.9,,0.0,0.1,1,EQ,,EQ,NSE,,
466,25098,724MH40-SG,SDL MH 7.24% 2040,0.0,,0.0,0.01,100,SG,,SG,NSE,,
467,29938,72RJ42-SG,SDL RJ 7.2% 2042,0.0,,0.0,0.01,100,SG,,SG,NSE,,
468,18085,75UP35-SG,SDL UP 7.5% 2035,0.0,,0.0,0.01,100,SG,,SG,NSE,,
469,11239,NSIL-EQ,NALWA SONS INVESTMENT LTD,7845.5,,0.0,0.5,1,EQ,,EQ,NSE,,
470,24512,897MFL27-N0,MFL 8.97% 2027,0.0,,0.0,0.01,1,N0,,N0,NSE,,
471,1535,667TS50-SG,SDL TS 6.67% 2050,0.0,,0.0,0.01,100,SG,,SG,NSE,,
